author,date,order,views,birthyear,region,state
Rivers Solomon,2/28/2021,68,2126,1916,South,VA
Rivers Solomon,3/31/2021,69,2211,1916,South,VA
Rivers Solomon,4/30/2021,70,2123,1916,South,VA
Rivers Solomon,5/31/2021,71,3588,1916,South,VA
Rivers Solomon,6/30/2021,72,2418,1916,South,VA
Rivers Solomon,7/31/2021,73,1856,1916,South,VA
Rivers Solomon,8/31/2021,74,1754,1916,South,VA
Rivers Solomon,9/30/2021,75,1566,1916,South,VA
Rivers Solomon,10/31/2021,76,1501,1916,South,VA
Rivers Solomon,11/30/2021,77,1477,1916,South,VA
Rivers Solomon,12/31/2021,78,1389,1916,South,VA
Rivers Solomon,1/31/2022,79,1916,1916,South,VA
Rivers Solomon,2/28/2022,80,1778,1916,South,VA
Rivers Solomon,3/31/2022,81,134,1916,South,VA
Robert Deane Pharr,7/31/2015,1,0,1971,Northeast,NY
Robert Deane Pharr,8/31/2015,2,0,1971,Northeast,NY
Robert Deane Pharr,9/30/2015,3,0,1971,Northeast,NY
Robert Deane Pharr,10/31/2015,4,0,1971,Northeast,NY
Robert Deane Pharr,11/30/2015,5,0,1971,Northeast,NY
Robert Deane Pharr,12/31/2015,6,0,1971,Northeast,NY
Robert Deane Pharr,1/31/2016,7,0,1971,Northeast,NY
Robert Deane Pharr,2/29/2016,8,0,1971,Northeast,NY
Robert Deane Pharr,3/31/2016,9,0,1971,Northeast,NY
Robert Deane Pharr,4/30/2016,10,0,1971,Northeast,NY
Robert Deane Pharr,5/31/2016,11,0,1971,Northeast,NY
Robert Deane Pharr,6/30/2016,12,0,1971,Northeast,NY
Robert Deane Pharr,7/31/2016,13,0,1971,Northeast,NY
Robert Deane Pharr,8/31/2016,14,0,1971,Northeast,NY
Robert Deane Pharr,9/30/2016,15,0,1971,Northeast,NY
Robert Deane Pharr,10/31/2016,16,0,1971,Northeast,NY
Robert Deane Pharr,11/30/2016,17,0,1971,Northeast,NY
Robert Deane Pharr,12/31/2016,18,0,1971,Northeast,NY
Robert Deane Pharr,1/31/2017,19,0,1971,Northeast,NY
Robert Deane Pharr,2/28/2017,20,0,1971,Northeast,NY
Robert Deane Pharr,3/31/2017,21,0,1971,Northeast,NY
Robert Deane Pharr,4/30/2017,22,0,1971,Northeast,NY
Robert Deane Pharr,5/31/2017,23,0,1971,Northeast,NY
Robert Deane Pharr,6/30/2017,24,0,1971,Northeast,NY
Robert Deane Pharr,7/31/2017,25,0,1971,Northeast,NY
Robert Deane Pharr,8/31/2017,26,0,1971,Northeast,NY
Robert Deane Pharr,9/30/2017,27,0,1971,Northeast,NY
Robert Deane Pharr,10/31/2017,28,0,1971,Northeast,NY
Robert Deane Pharr,11/30/2017,29,0,1971,Northeast,NY
Robert Deane Pharr,12/31/2017,30,0,1971,Northeast,NY
Robert Deane Pharr,1/31/2018,31,0,1971,Northeast,NY
Robert Deane Pharr,2/28/2018,32,0,1971,Northeast,NY
Robert Deane Pharr,3/31/2018,33,0,1971,Northeast,NY
Robert Deane Pharr,4/30/2018,34,0,1971,Northeast,NY
Robert Deane Pharr,5/31/2018,35,0,1971,Northeast,NY
Robert Deane Pharr,6/30/2018,36,0,1971,Northeast,NY
Robert Deane Pharr,7/31/2018,37,0,1971,Northeast,NY
Robert Deane Pharr,8/31/2018,38,0,1971,Northeast,NY
Robert Deane Pharr,9/30/2018,39,0,1971,Northeast,NY
Robert Deane Pharr,10/31/2018,40,0,1971,Northeast,NY
Robert Deane Pharr,11/30/2018,41,0,1971,Northeast,NY
Robert Deane Pharr,12/31/2018,42,0,1971,Northeast,NY
Robert Deane Pharr,1/31/2019,43,0,1971,Northeast,NY
Robert Deane Pharr,2/28/2019,44,0,1971,Northeast,NY
Robert Deane Pharr,3/31/2019,45,0,1971,Northeast,NY
Robert Deane Pharr,4/30/2019,46,0,1971,Northeast,NY
Robert Deane Pharr,5/31/2019,47,0,1971,Northeast,NY
Robert Deane Pharr,6/30/2019,48,0,1971,Northeast,NY
Robert Deane Pharr,7/31/2019,49,0,1971,Northeast,NY
Robert Deane Pharr,8/31/2019,50,0,1971,Northeast,NY
Robert Deane Pharr,9/30/2019,51,0,1971,Northeast,NY
Robert Deane Pharr,10/31/2019,52,0,1971,Northeast,NY
Robert Deane Pharr,11/30/2019,53,0,1971,Northeast,NY
Robert Deane Pharr,12/31/2019,54,0,1971,Northeast,NY
Robert Deane Pharr,1/31/2020,55,0,1971,Northeast,NY
Robert Deane Pharr,2/29/2020,56,0,1971,Northeast,NY
Robert Deane Pharr,3/31/2020,57,0,1971,Northeast,NY
Robert Deane Pharr,4/30/2020,58,0,1971,Northeast,NY
Robert Deane Pharr,5/31/2020,59,0,1971,Northeast,NY
Robert Deane Pharr,6/30/2020,60,19,1971,Northeast,NY
Robert Deane Pharr,7/31/2020,61,50,1971,Northeast,NY
Robert Deane Pharr,8/31/2020,62,39,1971,Northeast,NY
Robert Deane Pharr,9/30/2020,63,27,1971,Northeast,NY
Robert Deane Pharr,10/31/2020,64,37,1971,Northeast,NY
Robert Deane Pharr,11/30/2020,65,23,1971,Northeast,NY
Robert Deane Pharr,12/31/2020,66,29,1971,Northeast,NY
Robert Deane Pharr,1/31/2021,67,24,1971,Northeast,NY
Robert Deane Pharr,2/28/2021,68,31,1971,Northeast,NY
Robert Deane Pharr,3/31/2021,69,19,1971,Northeast,NY
Robert Deane Pharr,4/30/2021,70,26,1971,Northeast,NY
Robert Deane Pharr,5/31/2021,71,50,1971,Northeast,NY
Robert Deane Pharr,6/30/2021,72,22,1971,Northeast,NY
Robert Deane Pharr,7/31/2021,73,31,1971,Northeast,NY
Robert Deane Pharr,8/31/2021,74,24,1971,Northeast,NY
Robert Deane Pharr,9/30/2021,75,29,1971,Northeast,NY
Robert Deane Pharr,10/31/2021,76,25,1971,Northeast,NY
Robert Deane Pharr,11/30/2021,77,17,1971,Northeast,NY
Robert Deane Pharr,12/31/2021,78,25,1971,Northeast,NY
Robert Deane Pharr,1/31/2022,79,31,1971,Northeast,NY
Robert Deane Pharr,2/28/2022,80,26,1971,Northeast,NY
Robert Deane Pharr,3/31/2022,81,2,1971,Northeast,NY
Rochelle Alers,7/31/2015,1,366,1943,Northeast,NY
Rochelle Alers,8/31/2015,2,373,1943,Northeast,NY
Rochelle Alers,9/30/2015,3,458,1943,Northeast,NY
Rochelle Alers,10/31/2015,4,409,1943,Northeast,NY
Rochelle Alers,11/30/2015,5,373,1943,Northeast,NY
Rochelle Alers,12/31/2015,6,333,1943,Northeast,NY
Rochelle Alers,1/31/2016,7,429,1943,Northeast,NY
Rochelle Alers,2/29/2016,8,486,1943,Northeast,NY
Rochelle Alers,3/31/2016,9,329,1943,Northeast,NY
Rochelle Alers,4/30/2016,10,247,1943,Northeast,NY
Rochelle Alers,5/31/2016,11,329,1943,Northeast,NY
Rochelle Alers,6/30/2016,12,284,1943,Northeast,NY
Rochelle Alers,7/31/2016,13,232,1943,Northeast,NY
Rochelle Alers,8/31/2016,14,337,1943,Northeast,NY
Rochelle Alers,9/30/2016,15,242,1943,Northeast,NY
Rochelle Alers,10/31/2016,16,198,1943,Northeast,NY
Rochelle Alers,11/30/2016,17,304,1943,Northeast,NY
Rochelle Alers,12/31/2016,18,235,1943,Northeast,NY
Rochelle Alers,1/31/2017,19,280,1943,Northeast,NY
Rochelle Alers,2/28/2017,20,357,1943,Northeast,NY
Rochelle Alers,3/31/2017,21,270,1943,Northeast,NY
Rochelle Alers,4/30/2017,22,241,1943,Northeast,NY
Rochelle Alers,5/31/2017,23,217,1943,Northeast,NY
Rochelle Alers,6/30/2017,24,282,1943,Northeast,NY
Rochelle Alers,7/31/2017,25,267,1943,Northeast,NY
Rochelle Alers,8/31/2017,26,233,1943,Northeast,NY
Rochelle Alers,9/30/2017,27,296,1943,Northeast,NY
Rochelle Alers,10/31/2017,28,282,1943,Northeast,NY
Rochelle Alers,11/30/2017,29,234,1943,Northeast,NY
Rochelle Alers,12/31/2017,30,234,1943,Northeast,NY
Rochelle Alers,1/31/2018,31,316,1943,Northeast,NY
Rochelle Alers,2/28/2018,32,318,1943,Northeast,NY
Rochelle Alers,3/31/2018,33,321,1943,Northeast,NY
Rochelle Alers,4/30/2018,34,248,1943,Northeast,NY
Rochelle Alers,5/31/2018,35,261,1943,Northeast,NY
Rochelle Alers,6/30/2018,36,220,1943,Northeast,NY
Rochelle Alers,7/31/2018,37,305,1943,Northeast,NY
Rochelle Alers,8/31/2018,38,267,1943,Northeast,NY
Rochelle Alers,9/30/2018,39,251,1943,Northeast,NY
Rochelle Alers,10/31/2018,40,169,1943,Northeast,NY
Rochelle Alers,11/30/2018,41,217,1943,Northeast,NY
Rochelle Alers,12/31/2018,42,214,1943,Northeast,NY
Rochelle Alers,1/31/2019,43,231,1943,Northeast,NY
Rochelle Alers,2/28/2019,44,249,1943,Northeast,NY
Rochelle Alers,3/31/2019,45,265,1943,Northeast,NY
Rochelle Alers,4/30/2019,46,260,1943,Northeast,NY
Rochelle Alers,5/31/2019,47,227,1943,Northeast,NY
Rochelle Alers,6/30/2019,48,214,1943,Northeast,NY
Rochelle Alers,7/31/2019,49,263,1943,Northeast,NY
Rochelle Alers,8/31/2019,50,284,1943,Northeast,NY
Rochelle Alers,9/30/2019,51,268,1943,Northeast,NY
Rochelle Alers,10/31/2019,52,285,1943,Northeast,NY
Rochelle Alers,11/30/2019,53,236,1943,Northeast,NY
Rochelle Alers,12/31/2019,54,242,1943,Northeast,NY
Rochelle Alers,1/31/2020,55,324,1943,Northeast,NY
Rochelle Alers,2/29/2020,56,277,1943,Northeast,NY
Rochelle Alers,3/31/2020,57,240,1943,Northeast,NY
Rochelle Alers,4/30/2020,58,256,1943,Northeast,NY
Rochelle Alers,5/31/2020,59,245,1943,Northeast,NY
Rochelle Alers,6/30/2020,60,277,1943,Northeast,NY
Rochelle Alers,7/31/2020,61,207,1943,Northeast,NY
Rochelle Alers,8/31/2020,62,217,1943,Northeast,NY
Rochelle Alers,9/30/2020,63,190,1943,Northeast,NY
Rochelle Alers,10/31/2020,64,172,1943,Northeast,NY
Rochelle Alers,11/30/2020,65,147,1943,Northeast,NY
Rochelle Alers,12/31/2020,66,134,1943,Northeast,NY
Rochelle Alers,1/31/2021,67,172,1943,Northeast,NY
Rochelle Alers,2/28/2021,68,211,1943,Northeast,NY
Rochelle Alers,3/31/2021,69,178,1943,Northeast,NY
Rochelle Alers,4/30/2021,70,187,1943,Northeast,NY
Rochelle Alers,5/31/2021,71,179,1943,Northeast,NY
Rochelle Alers,6/30/2021,72,196,1943,Northeast,NY
Rochelle Alers,7/31/2021,73,181,1943,Northeast,NY
Rochelle Alers,8/31/2021,74,147,1943,Northeast,NY
Rochelle Alers,9/30/2021,75,141,1943,Northeast,NY
Rochelle Alers,10/31/2021,76,131,1943,Northeast,NY
Rochelle Alers,11/30/2021,77,148,1943,Northeast,NY
Rochelle Alers,12/31/2021,78,143,1943,Northeast,NY
Rochelle Alers,1/31/2022,79,171,1943,Northeast,NY
Rochelle Alers,2/28/2022,80,178,1943,Northeast,NY
Rochelle Alers,3/31/2022,81,17,1943,Northeast,NY
Roxane Gay,7/31/2015,1,9435,1974,Midwest,NE
Roxane Gay,8/31/2015,2,7363,1974,Midwest,NE
Roxane Gay,9/30/2015,3,8542,1974,Midwest,NE
Roxane Gay,10/31/2015,4,7952,1974,Midwest,NE
Roxane Gay,11/30/2015,5,9270,1974,Midwest,NE
Roxane Gay,12/31/2015,6,7690,1974,Midwest,NE
Roxane Gay,1/31/2016,7,8543,1974,Midwest,NE
Roxane Gay,2/29/2016,8,5761,1974,Midwest,NE
Roxane Gay,3/31/2016,9,7379,1974,Midwest,NE
Roxane Gay,4/30/2016,10,7215,1974,Midwest,NE
Roxane Gay,5/31/2016,11,8585,1974,Midwest,NE
Roxane Gay,6/30/2016,12,16139,1974,Midwest,NE
Roxane Gay,7/31/2016,13,12876,1974,Midwest,NE
Roxane Gay,8/31/2016,14,10883,1974,Midwest,NE
Roxane Gay,9/30/2016,15,10865,1974,Midwest,NE
Roxane Gay,10/31/2016,16,8772,1974,Midwest,NE
Roxane Gay,11/30/2016,17,10371,1974,Midwest,NE
Roxane Gay,12/31/2016,18,8480,1974,Midwest,NE
Roxane Gay,1/31/2017,19,25234,1974,Midwest,NE
Roxane Gay,2/28/2017,20,23479,1974,Midwest,NE
Roxane Gay,3/31/2017,21,17950,1974,Midwest,NE
Roxane Gay,4/30/2017,22,13942,1974,Midwest,NE
Roxane Gay,5/31/2017,23,14412,1974,Midwest,NE
Roxane Gay,6/30/2017,24,85464,1974,Midwest,NE
Roxane Gay,7/31/2017,25,35916,1974,Midwest,NE
Roxane Gay,8/31/2017,26,25810,1974,Midwest,NE
Roxane Gay,9/30/2017,27,18307,1974,Midwest,NE
Roxane Gay,10/31/2017,28,21436,1974,Midwest,NE
Roxane Gay,11/30/2017,29,18064,1974,Midwest,NE
Roxane Gay,12/31/2017,30,27452,1974,Midwest,NE
Roxane Gay,1/31/2018,31,27643,1974,Midwest,NE
Roxane Gay,2/28/2018,32,48765,1974,Midwest,NE
Roxane Gay,3/31/2018,33,35237,1974,Midwest,NE
Roxane Gay,4/30/2018,34,33734,1974,Midwest,NE
Roxane Gay,5/31/2018,35,25851,1974,Midwest,NE
Roxane Gay,6/30/2018,36,29142,1974,Midwest,NE
Roxane Gay,7/31/2018,37,28509,1974,Midwest,NE
Roxane Gay,8/31/2018,38,23436,1974,Midwest,NE
Roxane Gay,9/30/2018,39,25384,1974,Midwest,NE
Roxane Gay,10/31/2018,40,26053,1974,Midwest,NE
Roxane Gay,11/30/2018,41,20644,1974,Midwest,NE
Roxane Gay,12/31/2018,42,22383,1974,Midwest,NE
Roxane Gay,1/31/2019,43,22515,1974,Midwest,NE
Roxane Gay,2/28/2019,44,20601,1974,Midwest,NE
Roxane Gay,3/31/2019,45,33985,1974,Midwest,NE
Roxane Gay,4/30/2019,46,36549,1974,Midwest,NE
Roxane Gay,5/31/2019,47,18974,1974,Midwest,NE
Roxane Gay,6/30/2019,48,17198,1974,Midwest,NE
Roxane Gay,7/31/2019,49,13762,1974,Midwest,NE
Roxane Gay,8/31/2019,50,18800,1974,Midwest,NE
Roxane Gay,9/30/2019,51,17575,1974,Midwest,NE
Roxane Gay,10/31/2019,52,17443,1974,Midwest,NE
Roxane Gay,11/30/2019,53,21169,1974,Midwest,NE
Roxane Gay,12/31/2019,54,11516,1974,Midwest,NE
Roxane Gay,1/31/2020,55,24226,1974,Midwest,NE
Roxane Gay,2/29/2020,56,20233,1974,Midwest,NE
Roxane Gay,3/31/2020,57,17883,1974,Midwest,NE
Roxane Gay,4/30/2020,58,19204,1974,Midwest,NE
Roxane Gay,5/31/2020,59,20428,1974,Midwest,NE
Roxane Gay,6/30/2020,60,34605,1974,Midwest,NE
Roxane Gay,7/31/2020,61,22773,1974,Midwest,NE
Roxane Gay,8/31/2020,62,22024,1974,Midwest,NE
Roxane Gay,9/30/2020,63,21754,1974,Midwest,NE
Roxane Gay,10/31/2020,64,17930,1974,Midwest,NE
Roxane Gay,11/30/2020,65,20162,1974,Midwest,NE
Roxane Gay,12/31/2020,66,17934,1974,Midwest,NE
Roxane Gay,1/31/2021,67,20493,1974,Midwest,NE
Roxane Gay,2/28/2021,68,40583,1974,Midwest,NE
Roxane Gay,3/31/2021,69,28042,1974,Midwest,NE
Roxane Gay,4/30/2021,70,19380,1974,Midwest,NE
Roxane Gay,5/31/2021,71,22957,1974,Midwest,NE
Roxane Gay,6/30/2021,72,17152,1974,Midwest,NE
Roxane Gay,7/31/2021,73,17786,1974,Midwest,NE
Roxane Gay,8/31/2021,74,16734,1974,Midwest,NE
Roxane Gay,9/30/2021,75,14265,1974,Midwest,NE
Roxane Gay,10/31/2021,76,18983,1974,Midwest,NE
Roxane Gay,11/30/2021,77,12705,1974,Midwest,NE
Roxane Gay,12/31/2021,78,11300,1974,Midwest,NE
Roxane Gay,1/31/2022,79,14678,1974,Midwest,NE
Roxane Gay,2/28/2022,80,21593,1974,Midwest,NE
Roxane Gay,3/31/2022,81,1092,1974,Midwest,NE
Rudolph Fisher,7/31/2015,1,321,1887,South,DC
Rudolph Fisher,8/31/2015,2,254,1887,South,DC
Rudolph Fisher,9/30/2015,3,429,1887,South,DC
Rudolph Fisher,10/31/2015,4,615,1887,South,DC
Rudolph Fisher,11/30/2015,5,506,1887,South,DC
Rudolph Fisher,12/31/2015,6,490,1887,South,DC
Rudolph Fisher,1/31/2016,7,575,1887,South,DC
Rudolph Fisher,2/29/2016,8,957,1887,South,DC
Rudolph Fisher,3/31/2016,9,583,1887,South,DC
Rudolph Fisher,4/30/2016,10,516,1887,South,DC
Rudolph Fisher,5/31/2016,11,387,1887,South,DC
Rudolph Fisher,6/30/2016,12,238,1887,South,DC
Rudolph Fisher,7/31/2016,13,194,1887,South,DC
Rudolph Fisher,8/31/2016,14,250,1887,South,DC
Rudolph Fisher,9/30/2016,15,308,1887,South,DC
Rudolph Fisher,10/31/2016,16,414,1887,South,DC
Rudolph Fisher,11/30/2016,17,441,1887,South,DC
Rudolph Fisher,12/31/2016,18,479,1887,South,DC
Rudolph Fisher,1/31/2017,19,587,1887,South,DC
Rudolph Fisher,2/28/2017,20,1055,1887,South,DC
Rudolph Fisher,3/31/2017,21,700,1887,South,DC
Rudolph Fisher,4/30/2017,22,545,1887,South,DC
Rudolph Fisher,5/31/2017,23,674,1887,South,DC
Rudolph Fisher,6/30/2017,24,279,1887,South,DC
Rudolph Fisher,7/31/2017,25,273,1887,South,DC
Rudolph Fisher,8/31/2017,26,233,1887,South,DC
Rudolph Fisher,9/30/2017,27,398,1887,South,DC
Rudolph Fisher,10/31/2017,28,636,1887,South,DC
Rudolph Fisher,11/30/2017,29,491,1887,South,DC
Rudolph Fisher,12/31/2017,30,575,1887,South,DC
Rudolph Fisher,1/31/2018,31,618,1887,South,DC
Rudolph Fisher,2/28/2018,32,1024,1887,South,DC
Rudolph Fisher,3/31/2018,33,692,1887,South,DC
Rudolph Fisher,4/30/2018,34,636,1887,South,DC
Rudolph Fisher,5/31/2018,35,656,1887,South,DC
Rudolph Fisher,6/30/2018,36,252,1887,South,DC
Rudolph Fisher,7/31/2018,37,310,1887,South,DC
Rudolph Fisher,8/31/2018,38,388,1887,South,DC
Rudolph Fisher,9/30/2018,39,553,1887,South,DC
Rudolph Fisher,10/31/2018,40,667,1887,South,DC
Rudolph Fisher,11/30/2018,41,580,1887,South,DC
Rudolph Fisher,12/31/2018,42,671,1887,South,DC
Rudolph Fisher,1/31/2019,43,642,1887,South,DC
Rudolph Fisher,2/28/2019,44,870,1887,South,DC
Rudolph Fisher,3/31/2019,45,758,1887,South,DC
Rudolph Fisher,4/30/2019,46,574,1887,South,DC
Rudolph Fisher,5/31/2019,47,486,1887,South,DC
Rudolph Fisher,6/30/2019,48,266,1887,South,DC
Rudolph Fisher,7/31/2019,49,341,1887,South,DC
Rudolph Fisher,8/31/2019,50,270,1887,South,DC
Rudolph Fisher,9/30/2019,51,437,1887,South,DC
Rudolph Fisher,10/31/2019,52,726,1887,South,DC
Rudolph Fisher,11/30/2019,53,537,1887,South,DC
Rudolph Fisher,12/31/2019,54,484,1887,South,DC
Rudolph Fisher,1/31/2020,55,694,1887,South,DC
Rudolph Fisher,2/29/2020,56,1220,1887,South,DC
Rudolph Fisher,3/31/2020,57,651,1887,South,DC
Rudolph Fisher,4/30/2020,58,556,1887,South,DC
Rudolph Fisher,5/31/2020,59,451,1887,South,DC
Rudolph Fisher,6/30/2020,60,463,1887,South,DC
Rudolph Fisher,7/31/2020,61,362,1887,South,DC
Rudolph Fisher,8/31/2020,62,318,1887,South,DC
Rudolph Fisher,9/30/2020,63,458,1887,South,DC
Rudolph Fisher,10/31/2020,64,597,1887,South,DC
Rudolph Fisher,11/30/2020,65,656,1887,South,DC
Rudolph Fisher,12/31/2020,66,563,1887,South,DC
Rudolph Fisher,1/31/2021,67,983,1887,South,DC
Rudolph Fisher,2/28/2021,68,2663,1887,South,DC
Rudolph Fisher,3/31/2021,69,1164,1887,South,DC
Rudolph Fisher,4/30/2021,70,731,1887,South,DC
Rudolph Fisher,5/31/2021,71,650,1887,South,DC
Rudolph Fisher,6/30/2021,72,458,1887,South,DC
Rudolph Fisher,7/31/2021,73,347,1887,South,DC
Rudolph Fisher,8/31/2021,74,395,1887,South,DC
Rudolph Fisher,9/30/2021,75,530,1887,South,DC
Rudolph Fisher,10/31/2021,76,546,1887,South,DC
Rudolph Fisher,11/30/2021,77,694,1887,South,DC
Rudolph Fisher,12/31/2021,78,542,1887,South,DC
Rudolph Fisher,1/31/2022,79,823,1887,South,DC
Rudolph Fisher,2/28/2022,80,3164,1887,South,DC
Rudolph Fisher,3/31/2022,81,127,1887,South,DC
Safia Elhillo,7/31/2015,1,0,1990,South,MD
Safia Elhillo,8/31/2015,2,0,1990,South,MD
Safia Elhillo,9/30/2015,3,0,1990,South,MD
Safia Elhillo,10/31/2015,4,0,1990,South,MD
Safia Elhillo,11/30/2015,5,0,1990,South,MD
Safia Elhillo,12/31/2015,6,0,1990,South,MD
Safia Elhillo,1/31/2016,7,0,1990,South,MD
Safia Elhillo,2/29/2016,8,0,1990,South,MD
Safia Elhillo,3/31/2016,9,0,1990,South,MD
Safia Elhillo,4/30/2016,10,0,1990,South,MD
Safia Elhillo,5/31/2016,11,0,1990,South,MD
Safia Elhillo,6/30/2016,12,0,1990,South,MD
Safia Elhillo,7/31/2016,13,0,1990,South,MD
Safia Elhillo,8/31/2016,14,0,1990,South,MD
Safia Elhillo,9/30/2016,15,0,1990,South,MD
Safia Elhillo,10/31/2016,16,0,1990,South,MD
Safia Elhillo,11/30/2016,17,0,1990,South,MD
Safia Elhillo,12/31/2016,18,0,1990,South,MD
Safia Elhillo,1/31/2017,19,0,1990,South,MD
Safia Elhillo,2/28/2017,20,0,1990,South,MD
Safia Elhillo,3/31/2017,21,0,1990,South,MD
Safia Elhillo,4/30/2017,22,0,1990,South,MD
Safia Elhillo,5/31/2017,23,112,1990,South,MD
Safia Elhillo,6/30/2017,24,911,1990,South,MD
Safia Elhillo,7/31/2017,25,223,1990,South,MD
Safia Elhillo,8/31/2017,26,158,1990,South,MD
Safia Elhillo,9/30/2017,27,197,1990,South,MD
Safia Elhillo,10/31/2017,28,288,1990,South,MD
Safia Elhillo,11/30/2017,29,243,1990,South,MD
Safia Elhillo,12/31/2017,30,221,1990,South,MD
Safia Elhillo,1/31/2018,31,233,1990,South,MD
Safia Elhillo,2/28/2018,32,353,1990,South,MD
Safia Elhillo,3/31/2018,33,418,1990,South,MD
Safia Elhillo,4/30/2018,34,381,1990,South,MD
Safia Elhillo,5/31/2018,35,451,1990,South,MD
Safia Elhillo,6/30/2018,36,457,1990,South,MD
Safia Elhillo,7/31/2018,37,384,1990,South,MD
Safia Elhillo,8/31/2018,38,451,1990,South,MD
Safia Elhillo,9/30/2018,39,487,1990,South,MD
Safia Elhillo,10/31/2018,40,383,1990,South,MD
Safia Elhillo,11/30/2018,41,545,1990,South,MD
Safia Elhillo,12/31/2018,42,406,1990,South,MD
Safia Elhillo,1/31/2019,43,473,1990,South,MD
Safia Elhillo,2/28/2019,44,819,1990,South,MD
Safia Elhillo,3/31/2019,45,618,1990,South,MD
Safia Elhillo,4/30/2019,46,651,1990,South,MD
Safia Elhillo,5/31/2019,47,459,1990,South,MD
Safia Elhillo,6/30/2019,48,459,1990,South,MD
Safia Elhillo,7/31/2019,49,428,1990,South,MD
Safia Elhillo,8/31/2019,50,352,1990,South,MD
Safia Elhillo,9/30/2019,51,415,1990,South,MD
Safia Elhillo,10/31/2019,52,532,1990,South,MD
Safia Elhillo,11/30/2019,53,447,1990,South,MD
Safia Elhillo,12/31/2019,54,375,1990,South,MD
Safia Elhillo,1/31/2020,55,454,1990,South,MD
Safia Elhillo,2/29/2020,56,442,1990,South,MD
Safia Elhillo,3/31/2020,57,443,1990,South,MD
Safia Elhillo,4/30/2020,58,566,1990,South,MD
Safia Elhillo,5/31/2020,59,480,1990,South,MD
Safia Elhillo,6/30/2020,60,529,1990,South,MD
Safia Elhillo,7/31/2020,61,505,1990,South,MD
Safia Elhillo,8/31/2020,62,388,1990,South,MD
Safia Elhillo,9/30/2020,63,417,1990,South,MD
Safia Elhillo,10/31/2020,64,418,1990,South,MD
Safia Elhillo,11/30/2020,65,400,1990,South,MD
Safia Elhillo,12/31/2020,66,425,1990,South,MD
Safia Elhillo,1/31/2021,67,613,1990,South,MD
Safia Elhillo,2/28/2021,68,570,1990,South,MD
Safia Elhillo,3/31/2021,69,923,1990,South,MD
Safia Elhillo,4/30/2021,70,711,1990,South,MD
Safia Elhillo,5/31/2021,71,526,1990,South,MD
Safia Elhillo,6/30/2021,72,413,1990,South,MD
Safia Elhillo,7/31/2021,73,453,1990,South,MD
Safia Elhillo,8/31/2021,74,359,1990,South,MD
Safia Elhillo,9/30/2021,75,746,1990,South,MD
Safia Elhillo,10/31/2021,76,495,1990,South,MD
Safia Elhillo,11/30/2021,77,466,1990,South,MD
Safia Elhillo,12/31/2021,78,499,1990,South,MD
Safia Elhillo,1/31/2022,79,428,1990,South,MD
Safia Elhillo,2/28/2022,80,529,1990,South,MD
Safia Elhillo,3/31/2022,81,73,1990,South,MD
Samuel R. Delany,7/31/2015,1,9301,1942,Northeast,NY
Samuel R. Delany,8/31/2015,2,10563,1942,Northeast,NY
Samuel R. Delany,9/30/2015,3,7982,1942,Northeast,NY
Samuel R. Delany,10/31/2015,4,8140,1942,Northeast,NY
Samuel R. Delany,11/30/2015,5,8034,1942,Northeast,NY
Samuel R. Delany,12/31/2015,6,8641,1942,Northeast,NY
Samuel R. Delany,1/31/2016,7,8908,1942,Northeast,NY
Samuel R. Delany,2/29/2016,8,8502,1942,Northeast,NY
Samuel R. Delany,3/31/2016,9,8571,1942,Northeast,NY
Samuel R. Delany,4/30/2016,10,7612,1942,Northeast,NY
Samuel R. Delany,5/31/2016,11,7091,1942,Northeast,NY
Samuel R. Delany,6/30/2016,12,7287,1942,Northeast,NY
Samuel R. Delany,7/31/2016,13,6706,1942,Northeast,NY
Samuel R. Delany,8/31/2016,14,6845,1942,Northeast,NY
Samuel R. Delany,9/30/2016,15,6940,1942,Northeast,NY
Samuel R. Delany,10/31/2016,16,6479,1942,Northeast,NY
Samuel R. Delany,11/30/2016,17,7390,1942,Northeast,NY
Samuel R. Delany,12/31/2016,18,7905,1942,Northeast,NY
Samuel R. Delany,1/31/2017,19,7603,1942,Northeast,NY
Samuel R. Delany,2/28/2017,20,7616,1942,Northeast,NY
Samuel R. Delany,3/31/2017,21,7554,1942,Northeast,NY
Samuel R. Delany,4/30/2017,22,7904,1942,Northeast,NY
Samuel R. Delany,5/31/2017,23,8416,1942,Northeast,NY
Samuel R. Delany,6/30/2017,24,6789,1942,Northeast,NY
Samuel R. Delany,7/31/2017,25,7065,1942,Northeast,NY
Samuel R. Delany,8/31/2017,26,7680,1942,Northeast,NY
Samuel R. Delany,9/30/2017,27,7498,1942,Northeast,NY
Samuel R. Delany,10/31/2017,28,8407,1942,Northeast,NY
Samuel R. Delany,11/30/2017,29,8896,1942,Northeast,NY
Samuel R. Delany,12/31/2017,30,7986,1942,Northeast,NY
Samuel R. Delany,1/31/2018,31,8853,1942,Northeast,NY
Samuel R. Delany,2/28/2018,32,9791,1942,Northeast,NY
Samuel R. Delany,3/31/2018,33,8660,1942,Northeast,NY
Samuel R. Delany,4/30/2018,34,9565,1942,Northeast,NY
Samuel R. Delany,5/31/2018,35,8360,1942,Northeast,NY
Samuel R. Delany,6/30/2018,36,10522,1942,Northeast,NY
Samuel R. Delany,7/31/2018,37,7671,1942,Northeast,NY
Samuel R. Delany,8/31/2018,38,8845,1942,Northeast,NY
